rank_cnc,Name,ticker,market_cap,price,volume24,pct1h,pct24h,pct7d
1301, ZENZO,ZNZ,"212,201",0.020062,491,-0.56,-6.81,24.68
1302, Neutron,NTRN,"211,680",0.005411,120,-0.22,5.86,-0.97
1303, MktCoin,MLM,"208,588",0.000172,725,-0.19,-1.73,-30.89
1304, ZCore,ZCR,"207,969",0.037788,"1,294",2.21,-2.28,-16.03
1305, Darcrus,DAR,"206,654",0.015195,0,0.0,0.0,0.00
1306, VoteCoin,VOT,"206,035",0.003040,147,-0.2,8.53,-0.24
1307, Trollcoin,TROLL,"205,813",0.000347,7,-0.22,-1.28,-6.05
1308, Equal,EQL,"205,328",0.000626,"3,513",-0.4,-0.95,-14.55
1309, On.Live,ONL,"204,698",0.009467,620,-2.43,-38.28,-18.30
1310, Coinchase Token,CCH,"204,249",0.000128,0,0.0,-0.06,5.58
1311, MargiX,MGX,"203,569",0.005985,"1,016,762",1.17,9.24,0
1312, Ethersocial,ESN,"203,419",0.005472,147,-0.2,3.06,-6.25
1313, Helium,HLM,"202,782",0.017457,13,-0.2,-5.06,-34.47
1314, TEAM (TokenSt...,TEAM,"202,714",0.017110,"4,725",-0.53,0.49,-5.35
1315, GoPower,GPT,"201,596",0.002482,"1,081",-6.61,-13.46,-14.71
1316, Phoenixcoin,PXC,"201,088",0.002760,59,-0.26,0.88,-3.99
1317, View,VIEW,"201,132",0.005732,210,-0.2,-19.23,-20.25
1318, RealChain,RCT,"200,211",0.000464,"12,728",-0.13,2.05,-5.52
1319, Privatix,PRIX,"196,345",0.179000,"1,364",-26.62,-10.87,-50.01
1320, EXMR,EXMR,"196,270",0.016694,"2,040",-0.13,48.33,11.09
1321, BioCoin,BIO,"196,087",0.000232,1,0.0,31.36,24.53
1322, Manna,MANNA,"194,968",0.000347,4,-0.16,1.36,-16.41
1323, Lethean,LTHN,"193,187",0.000261,177,-0.2,-1.29,-9.40
1324, eBitcoin,EBTC,"192,100",0.010166,"1,538",-0.17,-3.18,-27.04
1325, Wavesbet,WBET,"190,765",0.000004,"68,749",0.93,1.73,-18.57
1326, Zap,ZAP,"190,524",0.001448,"35,287",0.42,-2.84,-16.04
1327, Bitex Global ...,XBX,"190,138",0.000957,"107,828",-0.19,-15.53,-33.27
1328, Sparkpoint,SRK,"189,573",0.000059,"24,708",-0.17,27.79,29.10
1329, Sharpay,S,"188,749",0.000183,0,0.0,-1.53,10.50
1330, PikcioChain,PKC,"184,657",0.003684,0,0.0,0.0,0.00
1331, IDEX Membership,IDXM,"182,966",91.48,185,-0.13,-1.22,22.93
1332, HyperSpace,AMP,"182,785",0.001815,0,0.0,-0.75,-21.49
1333, Olive,OLE,"182,690",0.000660,0,0.0,0.0,0.00
1334, BlitzPredict,XBP,"182,275",0.000483,"5,463",-0.2,-0.24,-16.48
1335, Suretly,SUR,"181,674",0.775424,3,-0.12,10.04,9.50
1336, Banyan Network,BBN,"181,550",0.000297,23,-0.05,0.34,23.68
1337, Yocoin,YOC,"181,213",0.000490,760,-6.58,-6.86,-13.47
1338, Playgroundz,IOG,"180,934",0.006339,189,-0.1,-10.48,-12.24
1339, Arionum,ARO,"180,005",0.001129,"55,421",-0.2,-1.28,-6.26
1340, Plus-Coin,NPLC,"179,756",0.000383,3,-0.17,4.87,-0.57
1341, PENG,PENG,"179,710",0.000018,"1,362",16.45,0.65,-4.48
1342, ClearPoll,POLL,"177,823",0.025403,0,0.0,-1.11,1.08
1343, TrezarCoin,TZC,"175,895",0.000973,"1,856",-28.3,-40.65,88.56
1344, Zennies,ZENI,"175,246",0.000175,0,0.0,0.0,89.42
1345, Aryacoin,AYA,"175,072",0.001563,"2,059",0.6,53.97,-16.94
1346, Bob's Repair,BOB,"174,390",0.000950,"264,721",-0.1,-1.36,-0.02
1347, Ultimate Secu...,USC,"174,335",0.016855,257,0.41,14.85,-1.57
1348, ANON,ANON,"173,877",0.022897,455,-0.2,-8.35,36.21
1349, BUZZCoin,BUZZ,"173,702",0.000009,117,-0.21,-1.28,-6.05
1350, EUNO,EUNO,"173,349",0.005931,693,-10.39,-4.9,-1.29
1351, Business Cred...,BCAC,"173,204",0.000359,"1,126",3.7,2.09,-2.42
1352, DopeCoin,DOPE,"172,420",0.001476,"2,930",-0.25,-1.36,-1.73
1353, Startcoin,START,"172,270",0.003821,9,-0.2,-3.47,-23.10
1354, Dether,DTH,"172,263",0.002027,79,-0.02,68.52,-43.00
1355, Matrexcoin,MAC,"171,888",0.009988,367,-0.2,-29.49,-35.30
1356, Asgard,ASG,"171,449",0.000221,"20,214",0.09,-1.82,-7.99
1357, Bolivarcoin,BOLI,"170,494",0.012264,35,-0.16,-1.79,-2.79
1358, Opus,OPT,"170,447",0.001217,0,-0.21,-30.71,-33.76
1359, AudioCoin,ADC,"170,355",0.000174,132,-0.21,-1.35,-6.05
1360, Energycoin,ENRG,"169,985",0.001390,14,-0.18,-1.28,-4.49
1361, Dinastycoin,DCY,"169,792",0.000088,0,0.0,0.0,-4.53
1362, Soma,SCT,"169,733",0.017370,43,-0.2,-33.92,-36.26
1363, Invacio,INV,"168,509",0.005738,"3,887",22.44,1.1,5.91
1364, Golfcoin,GOLF,"168,347",0.000005,0,0.0,0.0,0.00
1365, HeartBout,HB,"168,272",0.003163,"4,246",0.28,-2.48,-9.15
1366, Atonomi,ATMI,"168,135",0.000341,30,0.0,0.0,24.54
1367, Netrum,NTR,"167,913",0.068033,11,-0.21,-21.48,-27.43
1368, CryCash,CRC,"167,631",0.035188,"4,887",-0.2,-12.47,-47.46
1369, Auxilium,AUX,"162,892",0.001432,"4,688",-4.21,-2.34,-11.01
1370, Civitas,CIV,"162,199",0.022494,8,-0.2,-20.36,-34.41
1371, Nexxo,NEXXO,"162,174",0.001708,"344,590",-0.58,-6.06,-8.07
1372, TrueDeck,TDP,"161,467",0.005257,"23,895",0.42,0.52,2.52
1373, IOTW,IOTW,"161,166",0.004846,"125,910",-0.06,16.83,13.57
1374, CryptoCarbon,CCRB,"160,831",0.006514,"13,316",-0.21,-10.37,-13.71
1375, HelloGold,HGT,"160,444",0.000610,235,-0.19,13.18,-15.20
1376, DeviantCoin,DEV,"160,060",0.010361,73,-0.2,-11.16,52.37
1377, Giant,GIC,"159,841",0.025076,"12,886",0.39,-5.74,-24.86
1378, Blocktix,TIX,"158,878",0.003972,876,-0.16,-4.99,32.15
1379, SyncFab,MFG,"156,192",0.000846,"118,298",3.97,4.91,7.98
1380, UChain,UCN,"155,884",0.000511,"50,389",1.0,-0.66,-0.76
1381, PutinCoin,PUT,"154,719",0.000174,9,-0.21,-1.28,55.72
1382, Starbase,STAR,"152,072",0.000811,601,-0.13,3.27,-43.07
1383, Zeitcoin,ZEIT,"151,865",0.000004,48,6.89,-19.43,43.98
1384, XDNA,XDNA,"151,694",0.042557,956,-0.2,174.26,345.57
1385, eSDChain,SDA,"151,255",0.001545,"1,350",48.56,1.73,21.07
1386, RefToken,REF,"149,256",0.148513,0,-0.13,-1.22,-0.97
1387, Netko,NETKO,"148,528",0.016589,1,-0.21,-1.14,-5.56
1388, TrakInvest,TRAK,"147,852",0.001762,0,0.0,0.0,0.00
1389, Gravity,GZRO,"147,626",0.000087,0,-0.2,-4.32,-8.37
1390, EncryptoTel [...,ETT,"146,807",0.002363,0,0.0,0.04,-37.62
1391, Neutral Dollar,NUSD,"146,317",0.946773,"12,328",-2.38,2.33,0.46
1392, PoSW Coin,POSW,"146,067",0.003312,0,0.0,-0.92,-5.71
1393, HeroNode,HER,"145,591",0.000136,"6,717",1.27,0.85,-3.74
1394, Bitcoin Scrypt,BTCS,"145,263",0.008246,1,-0.25,1.87,-25.20
1395, Helleniccoin,HNC,"144,867",0.002084,66,-0.21,-1.29,-18.95
1396, DIMCOIN,DIM,"144,785",0.000069,134,-0.19,-5.48,-7.16
1397, FidentiaX,FDX,"144,243",0.001374,813,-0.13,7.49,-19.40
1398, MetaMorph,METM,"143,826",0.000957,"23,631",-0.13,-1.81,-16.81
1399, Matchpool,GUP,"143,304",0.001911,136,1.1,-2.59,-16.90
1400, Monarch,MT,"142,588",0.005626,"26,549",-0.14,-1.31,-8.22
1401, Sociall,SCL,"142,274",0.008512,0,-0.2,-1.72,-9.92
1402, Arbidex,ABX,"141,439",0.006949,"26,080",-0.47,-6.7,-24.56
1403, SnapCoin,SNPC,"140,735",0.000323,"10,166",-3.23,-20.98,-27.96
1404, TagCoin,TAG,"140,721",0.021872,0,0.0,0.0,33.67
1405, Magic Cube Coin,MCC,"140,650",0.001185,"143,175",0.0,-8.22,-18.59
1406, GlobalBoost-Y,BSTY,"140,422",0.007980,0,-0.35,-2.23,56.69
1407, GoldFund,GFUN,"138,963",0.000844,332,7.89,14.36,-22.22
1408, Capricoin,CPC,"138,755",0.069724,"68,225",-1.89,2.12,-1.01
1409, Fiii,FIII,"137,858",0.000286,"247,657",0.39,0.67,2.57
1410, Shadow Token,SHDW,"137,685",0.019669,0,0.0,0.0,2.29
1411, Bitstar,BITS,"137,386",0.006617,0,0.0,0.0,-4.84
1412, Almeela,KZE,"137,287",0.036773,"2,287",9.79,-11.49,-60.82
1413, EverGreenCoin,EGC,"136,357",0.009676,0,0.0,0.0,-10.20
1414, Autonio,NIO,"135,573",0.001273,55,-0.15,-35.86,-56.28
1415, Parachute,PAR,"135,172",0.000381,"1,167",-0.12,-1.63,-10.35
1416, Hercules,HERC,"131,917",0.001597,356,0.29,10.79,-48.78
1417, Gentarium,GTM,"131,700",0.034443,232,-0.2,0.6,-27.47
1418, Tokenbox,TBX,"131,533",0.011508,"13,485",-2.21,-2.39,-2.37
1419, Webcoin,WEB,"131,181",0.003056,"29,107",-0.12,-3.22,90.61
1420, GlobalToken,GLT,"130,193",0.001476,61,-0.2,-2.39,-6.09
1421, Bela,BELA,"128,527",0.002990,0,0.0,0.0,-44.49
1422, iDealCash,DEAL,"128,224",0.000089,0,0.0,0.0,-4.10
1423, MFCoin,MFC,"125,072",0.006080,25,-0.2,9.68,20.13
1424, Bridge Protocol,BRDG,"124,616",0.000556,134,-0.19,-14.71,-25.60
1425, DAV Coin,DAV,"124,578",0.000180,"182,317",-0.43,20.64,-17.04
1426, WABnetwork,WAB,"124,155",0.000014,"12,907",4.48,1.98,18.13
1427, PRASM,PSM,"123,860",0.000055,0,0.0,0.0,0.00
1428, Universe,UNI,"123,665",0.001476,0,-0.21,-11.67,-7.10
1429, SIMDAQ,SMQ,"123,523",0.007009,0,0.05,5.12,7.67
1430, FirstCoin,FRST,"123,342",0.003952,0,-0.12,-37.79,-25.24
1431, Aphelion,APH,"123,074",0.002461,0,0.0,0.0,10.51
1432, WavesGo,WGO,"123,074",0.016236,0,0.0,0.0,-1.88
1433, Scorum Coins,SCR,"122,498",0.004186,"15,377",-0.94,-21.62,-21.96
1434, Level Up Coin,LUC,"122,437",0.000123,0,0.0,0.0,30.00
1435, TrumpCoin,TRUMP,"122,256",0.018511,252,-0.66,-1.94,-15.72
1436, EDRCoin,EDRC,"121,696",0.041517,0,0.0,-0.31,-7.74
1437, WandX,WAND,"121,581",0.009930,380,-0.3,5.42,5.42
1438, EventChain,EVC,"121,453",0.003886,"3,589",-0.54,-9.81,-4.29
1439, Transcodium,TNS,"120,322",0.002055,"101,861",-0.15,-5.91,-35.22
1440, FantasyGold,FGC,"120,102",0.007395,0,0.0,0.0,1.77
1441, Commercium,CMM,"119,974",0.002708,491,-0.11,2.05,-15.19
1442, CROAT,CROAT,"119,232",0.001650,27,-0.2,2.46,-36.73
1443, INMAX,INX,"118,941",0.047270,"2,333",0.12,-0.6,-13.17
1444, Crave,CRAVE,"118,338",0.005211,10,-0.22,169.24,59.12
1445, Carboncoin,CARBON,"117,287",0.000008,0,0.0,0.0,-4.75
1446, Synergy,SNRG,"116,350",0.023756,0,0.0,0.0,-4.82
1447, Emerald Crypto,EMD,"116,158",0.006076,1,-0.25,63.19,14.57
1448, LoMoCoin,LMC,"115,998",0.000401,0,0.0,0.0,0.00
1449, DogeCash,DOGEC,"115,686",0.032003,79,-0.2,-2.92,-22.01
1450, Ethouse,HORSE,"115,679",0.001046,0,0.0,-0.31,27.81
1451, Sp8de,SPX,"115,599",0.000015,100,-0.13,163.44,94.44
1452, Mincoin,MNC,"115,398",0.019270,1,-0.25,-2.65,-6.94
1453, Chronologic,DAY,"115,443",0.125438,365,1.43,7.06,-19.71
1454, WPP TOKEN,WPP,"115,437",0.000404,550,-0.35,-5.49,-16.41
1455, Elysian,ELY,"114,971",0.001174,"108,535",0.34,16.78,5.48
1456, Repme,RPM,"114,816",0.000002,0,0.0,0.0,-1.28
1457, bitEUR,BITEUR,"114,706",1.06,0,-5.72,0.84,-7.33
1458, Auctus,AUC,"114,514",0.003837,34,-0.05,-4.31,7.09
1459, Lampix,PIX,"114,051",0.000843,0,0.0,0.0,0.00
1460, ETHplode,ETHPLO,"112,698",0.005097,445,-0.17,27.29,-8.55
1461, FSBT API Token,FSBT,"112,621",0.032090,"14,931",-0.06,-0.9,-0.85
1462, BoutsPro,BOUTS,"112,555",0.001469,"23,228",-0.25,-0.61,-20.71
1463, Guaranteed Et...,GETX,"110,689",0.000369,1,-0.19,4.15,-1.17
1464, LanaCoin,LANA,"109,126",0.000093,0,0.0,0.0,0.00
1465, Quantis Network,QUAN,"109,114",0.000521,57,-0.2,-1.29,-9.08
1466, Stakinglab,LABX,"109,084",0.269238,"2,924",-3.56,-11.83,-2.02
1467, EtherGem,EGEM,"107,570",0.005521,"8,772",-0.1,-1.03,-14.04
1468, Beacon,BECN,"107,452",0.010490,0,-0.2,65.58,33.18
1469, LHT,LHT,"106,395",0.002128,"2,003",-7.42,-15.6,-21.05
1470, Paymon,PMNT,"106,171",0.000174,34,-0.2,86.08,-6.05
1471, Version,V,"105,726",0.000176,0,0.0,0.0,-4.64
1472, Rentberry,BERRY,"104,776",0.000348,"1,348",-0.2,-11.73,-13.68
1473, BlockMesh,BMH,"104,767",0.000384,626,-0.2,3.16,-2.04
1474, Advanced Tech...,ARC,"104,745",0.003735,224,0.45,0.61,8.03
1475, Unify,UNIFY,"104,240",0.005732,"2,483",-1.7,-6.7,-13.19
1476, AquariusCoin,ARCO,"103,802",0.040421,0,0.0,-0.98,-1.96
1477, Coinlancer,CL,"103,448",0.001299,"5,430",-0.2,-1.54,-45.82
1478, BlueCoin,BLU,"101,497",0.000177,0,0.0,0.0,-4.57
1479, SRCOIN,SRCOIN,"100,918",0.000020,105,-0.2,127.06,-29.07
1480, Etheera,ETA,"100,589",0.000014,28,0.0,6.79,-34.76
1481, imbrex,REX,"100,522",0.011607,1,-0.21,-11.83,-12.86
1482, AllSafe,ASAFE,"100,162",0.010952,656,-0.09,7.7,3.72
1483, PAYCENT,PYN,"99,246",0.006909,"111,652",1.58,-1.89,18.34
1484, Kuende,KUE,"99,163",0.000125,55,0.02,-62.04,-65.26
1485, Social Send,SEND,"98,156",0.002538,11,-3.96,-3.97,-31.75
1486, Fantasy Sports,DFS,"97,704",0.021559,68,11.16,15.76,2.74
1487, PKG Token,PKG,"96,907",0.000011,"20,561",-17.25,-18.15,-18.67
1488, EnterCoin,ENTRC,"96,067",0.032312,8,-0.2,18.46,-4.66
1489, MyBit,MYB,"95,994",0.000624,263,-0.18,3.03,-2.90
1490, Centauri,CTX,"95,841",0.002171,277,-0.2,-5.09,-6.39
1491, Dynamite,DYNMT,"95,501",0.383743,"67,223",0.17,1.04,-12.00
1492, Netbox Coin,NBX,"95,190",0.019921,"85,692",0.2,15.52,-19.60
1493, Nitro,NOX,"94,482",0.000994,778,-0.16,-22.44,-22.47
1494, AVINOC,AVINOC,"94,259",0.000242,0,0.0,0.0,0.00
1495, ProxyNode,PRX,"92,876",0.000659,65,6.51,-5.05,-29.32
1496, Photon,PHO,"92,878",0.000003,36,0.04,-31.78,-31.49
1497, Taklimakan Ne...,TAN,"92,508",0.001654,"15,730",-0.21,5.48,-16.98
1498, x42 Protocol,X42,"91,789",0.005651,"1,642",1.67,-3.73,-5.42
1499, HyperQuant,HQT,"91,411",0.000971,"192,430",-0.2,-2.61,-31.76
1500, BLOC.MONEY,BLOC,"90,375",0.007295,69,-0.2,-2.45,0.24
1501, Iungo,ING,"90,325",0.002258,74,-0.2,-1.28,5.76
1502, Ignition,IC,"90,010",0.088140,0,0.0,0.0,-21.16
1503, Bonpay,BON,"89,232",0.007903,"1,758",-1.28,1.1,-5.13
1504, BitClave,CAT,"88,615",0.000177,0,0.0,0.0,-23.07
1505, Elcoin,EL,"88,589",0.007903,174,-1.6,4.36,-2.62
1506, SoMee.Social,ONG,"88,538",0.001451,430,-0.29,-27.68,32.68
1507, MMOCoin,MMO,"88,336",0.001472,"5,688",-0.1,-10.7,-0.18
1508, GravityCoin,GXX,"88,016",0.031528,"2,599",0.51,2.88,2.33
1509, Universal Cur...,UNIT,"87,294",0.005473,0,0.0,0.0,2.08
1510, MyWish,WISH,"87,009",0.014363,920,-0.21,1.44,-6.53
1511, EveriToken,EVT,"86,680",0.011952,"42,228",-9.83,-32.99,-46.49
1512, Megacoin,MEC,"86,419",0.002257,1,-0.25,2.61,-21.92
1513, Thingschain,TIC,"86,049",0.000008,"12,825",-0.19,-0.95,-1.56
1514, BitRewards,BIT,"85,892",0.000251,"5,481",-0.13,1.72,6.95
1515, Swapcoinz,SPAZ,"85,734",0.016393,"4,595",-0.5,-28.56,15.00
1516, Bitradio,BRO,"84,666",0.010509,1,-0.23,-0.29,-4.75
1517, Adelphoi,ADL,"84,588",0.004082,192,0.09,-1.22,13.22
1518, Miners' Rewar...,MRT,"84,536",0.008454,15,-3.91,-6.17,-12.07
1519, Niobio Cash,NBR,"84,185",0.000608,47,-0.2,-18.97,-14.14
1520, Galilel,GALI,"84,121",0.004608,91,3.32,11.05,-2.23
1521, PWR Coin,PWR,"83,937",0.000009,2,-0.21,-1.28,-32.77
1522, CatoCoin,CATO,"83,185",0.005037,0,-0.2,-4.57,-62.49
1523, IP Exchange,IPSX,"83,180",0.000088,0,0.0,0.0,88.23
1524, BTC Lite,BTCL,"82,830",0.004429,360,-0.2,259.58,432.39
1525, JSECOIN,JSE,"82,328",0.000186,17,-0.13,-10.2,-19.95
1526, BriaCoin,BRIA,"81,777",0.110000,134,0.0,0.13,12.80
1527, Alt.Estate token,ALT,"81,764",0.000113,78,0.58,-1.49,-17.07
1528, BitBar,BTB,"81,657",1.88,256,-0.26,-1.36,-5.01
1529, Bee Token,BEE,"81,594",0.000345,0,0.0,0.0,-7.91
1530, GCN Coin,GCN,"81,448",4.73e-7,18,-0.08,5.34,-15.25
1531, GINcoin,GIN,"80,918",0.010754,"2,172",1.07,-2.97,0.98
1532, Bitcoin Fast,BTCF,"80,793",0.007337,0,-1.0,-2.75,-15.50
1533, Kalkulus,KLKS,"80,627",0.004777,"46,457",7.6,-8.18,3.41
1534, GoByte,GBX,"80,585",0.022128,"8,249",0.0,-0.3,-22.81
1535, Profile Utili...,PUT,"80,107",0.001769,"3,562",0.25,3.75,1.72
1536, Obsidian,ODN,"79,353",0.001125,0,0.0,0.0,0.00
1537, BlockCAT,CAT,"79,248",0.010767,36,-0.12,11.09,3.01
1538, Fabric Token,FT,"78,154",0.003178,0,0.0,0.0,0.00
1539, Arepacoin,AREPA,"78,100",0.004697,29,-0.5,13.67,-5.76
1540, Block-Logic,BLTG,"77,564",0.003387,1,-0.2,-30.01,4.85
1541, Oxycoin,OXY,"77,478",0.000083,8,-0.07,0.35,-0.50
1542, StrongHands M...,SHMN,"77,191",0.047204,393,-0.12,-23.14,4.73
1543, Social Activi...,SAT,"77,191",0.000608,6,-0.2,15.07,20.73
1544, Engagement Token,ENGT,"77,145",0.000186,"28,615",-3.72,-19.5,-25.20
1545, bitBTC,BITBTC,"77,013","2,240.50",0,-0.68,5.77,-21.25
1546, Ethereum Gold...,ETGP,"76,532",0.000013,"39,865",5.85,13.89,-9.48
1547, Worldcore,WRC,"76,398",0.000429,519,-0.18,-7.48,155.29
1548, Signals Network,SGN,"75,740",0.000859,0,0.0,-0.59,-40.76
1549, CaixaPay,CXP,"75,383",0.000955,59,-0.2,-17.34,-20.96
1550, AdHive,ADH,"75,362",0.000574,138,-0.13,-6.08,0.98
1551, Freyrchain,FREC,"75,306",0.000151,0,0.0,0.0,1.72
1552, RPICoin,RPI,"74,374",0.000087,0,-0.2,-1.28,-6.05
1553, Rupee,RUP,"73,675",0.002012,5,-0.21,-2.14,61.23
1554, Daneel,DAN,"73,628",0.003637,223,-0.24,-2.17,40.62
1555, LiteDoge,LDOGE,"73,266",0.000004,3,-0.29,-36.72,-60.38
1556, AirWire,WIRE,"73,131",0.000609,487,0.0,-13.15,-6.70
1557, MODEL-X-coin,MODX,"73,130",0.006068,16,-0.2,4.57,19.76
1558, InsaneCoin,INSN,"72,862",0.003040,237,-0.62,-0.4,-10.00
1559, More Coin,MORE,"72,086",0.036043,179,-8.18,-7.31,-18.23
1560, Newton Coin P...,NCP,"71,996",3.98e-7,120,-0.01,-61.94,-4.24
1561, Leadcoin,LDC,"71,247",0.000091,0,0.0,0.0,-8.84
1562, Opal,OPAL,"71,083",0.004690,1,-0.22,6.43,53.73
1563, BoatPilot Token,NAVY,"70,567",0.000955,"1,569",-0.2,14.96,-1.61
1564, Kobocoin,KOBO,"69,864",0.002828,0,0.0,0.0,-4.39
1565, SounDAC,XSD,"69,840",0.004790,43,-0.39,-6.59,153.71
1566, Swing,SWING,"69,261",0.015807,1,-0.21,-0.54,-5.53
1567, Bitnation,XPAT,"69,229",0.000003,56,-0.32,12.23,36.42
1568, AiLink Token,ALI,"69,005",0.000014,"4,139",2.32,-0.31,-0.24
1569, BLAST,BLAST,"68,855",0.001266,52,0.15,-0.63,4.97
1570, Patron,PAT,"68,343",0.000173,119,-0.21,-2.03,21.92
1571, BitSend,BSD,"67,852",0.002695,162,-0.28,-4.57,5.50
1572, Viuly,VIU,"67,881",0.000088,0,0.0,0.0,-4.95
1573, MicroMoney,AMM,"67,359",0.004269,"10,091",12.4,2.72,-1.16
1574, InvestFeed,IFT,"67,280",0.000352,0,0.0,0.0,26.76
1575, XMCT,XMCT,"66,540",0.000632,"3,611",-4.25,44.66,-6.31
1576, DOWCOIN,DOW,"66,217",0.005606,"1,310",-0.13,10.04,120.26
1577, EurocoinToken,ECTE,"66,188",0.039647,101,-0.09,-0.66,-10.98
1578, The Currency ...,TCAT,"65,903",0.000560,"37,119",0.43,-8.01,-10.81
1579, ClearCoin,XCLR,"65,687",0.000124,0,0.0,-0.95,36.97
1580, CDX Network,CDX,"65,013",0.001998,239,-0.2,-1.16,-9.96
1581, Jetcoin,JET,"64,807",0.008772,"25,155",-0.2,-5.74,-21.23
1582, Fire Lotto,FLOT,"64,671",0.002353,259,0.08,-3.24,26.83
1583, Save Environm...,SET,"64,424",0.067011,0,0.0,148.61,402.11
1584, Olympic,OLMP,"63,877",0.000528,"1,415",1.55,57.81,"1,047.99"
1585, FundRequest,FND,"63,795",0.001335,0,0.0,0.0,0.00
1586, Exosis,EXO,"63,311",0.215862,"24,702",-0.12,-3.77,-23.66
1587, Emphy,EPY,"62,742",0.007927,380,-0.13,35.41,-18.69
1588, Hurify,HUR,"62,728",0.000260,0,0.0,92.03,21.05
1589, Doge Token,DOGET,"62,728",0.000007,0,-1.0,-24.76,-36.92
1590, No BS Crypto,NOBS,"62,164",0.000050,"153,003",-1.68,1.98,-3.18
1591, Anoncoin,ANC,"61,914",0.029339,25,-0.25,-21.53,-29.76
1592, Cryptonite,XCN,"61,534",0.000087,1,-0.22,-1.74,-52.41
1593, Gexan,GEX,"61,388",0.028245,"35,723",-1.03,-28.38,-38.86
1594, Cashpayz Token,CPC,"61,257",0.014681,15,-0.2,-1.3,-6.57
1595, ZeusNetwork,ZEUS,"61,105",8.73e-7,0,0.0,-0.78,-5.57
1596, TokenDesk,TDS,"60,592",0.004127,"44,356",-0.16,-5.98,0.60
1597, InterValue,INVE,"59,763",0.000467,"43,742",-0.21,-0.33,-0.06
1598, Veros,VRS,"59,277",0.001864,"82,558",-0.4,-2.2,-14.48
1599, WXCOINS,WXC,"59,247",0.010394,34,-0.2,1.82,1.82
1600, BitNautic Token,BTNT,"59,205",0.003648,3,-0.2,-1.29,-9.99
1601, BBSCoin,BBS,"58,869",7.04e-7,14,-0.13,10.15,1.74
1602, Spectiv,SIG,"58,150",0.000196,"9,802",-0.19,-27.88,-44.48
1603, Bitcoin Turbo...,BTK,"58,105",0.000003,"1,789",-2.56,27.85,2.94
1604, Agrolot,AGLT,"57,389",0.000879,744,-0.04,-1.87,-13.65
1605, Adzcoin,ADZ,"57,253",0.001149,0,0.0,0.0,-4.39
1606, ChessCoin,CHESS,"57,237",0.001059,0,0.0,0.0,-4.51
1607, International...,INCX,"57,210",0.000133,"40,928",-1.07,-2.04,-3.88
1608, AceD,ACED,"56,964",0.006129,66,-0.2,-8.36,-12.76
1609, Datarius Credit,DTRC,"56,771",0.000444,66,-0.32,-0.57,-9.16
1610, Evil Coin,EVIL,"56,595",0.002692,3,-0.2,-0.89,-6.05
1611, OPCoinX,OPCX,"56,508",0.000347,59,-0.2,-1.28,-25.79
1612, Vsync,VSX,"56,307",0.000351,0,0.0,0.0,45.74
1613, BitcoiNote,BTCN,"56,281",0.005149,"1,851",-1.48,-2.1,6.39
1614, PRiVCY,PRIV,"55,356",0.003353,41,-0.69,8.9,4.92
1615, VeriME,VME,"55,320",0.000311,0,0.0,-0.52,-13.34
1616, Webchain,WEB,"54,924",0.000347,41,-0.2,-6.95,-22.27
1617, PureVidz,VIDZ,"54,908",0.000438,0,0.0,0.0,18.53
1618, SportyCo,SPF,"54,580",0.001000,462,0.76,-25.22,-18.94
1619, Asura Coin,ASA,"53,670",0.000243,40,-0.45,143.88,144.50
1620, Elementeum,ELET,"53,404",0.010768,0,0.0,-0.3,-16.91
1621, Vivid Coin,VIVID,"52,963",0.008390,14,-0.2,-2.29,-12.29
1622, BEAT,BEAT,"52,706",0.000425,0,0.0,0.0,0.00
1623, Bitcoin Zero,BZX,"52,559",0.002309,"1,961",-0.52,18.16,-15.42
1624, Rimbit,RBT,"52,365",0.000265,0,0.0,0.0,-4.44
1625, Waletoken,WTN,"51,768",0.000003,"9,371",-1.34,-1.22,7.33
1626, GenesisX,XGS,"51,754",0.005719,320,-0.2,18.63,15.09
1627, CYCLEAN,CCL,"51,597",0.000076,0,0.0,0.0,-11.81
1628, NetKoin,NTK,"51,463",0.000012,597,14.65,-6.78,5.02
1629, Voise,VOISE,"51,220",0.000093,0,0.0,0.0,0.00
1630, Decimated,DIO,"51,118",0.000930,207,-0.17,-17.71,-51.80
1631, DraftCoin,DFT,"51,111",0.005864,174,-0.12,14.41,-23.82
1632, KanadeCoin,KNDC,"51,100",0.000009,0,0.0,0.0,-0.35
1633, PayCoin,XPY,"50,893",0.004243,0,0.0,0.0,-4.39
1634, Helpico,HELP,"50,883",2.15,"36,045",-0.2,21.99,-33.25
1635, Golos Gold,GBG,"50,837",0.004028,12,-0.09,0.37,0.39
1636, ATBCoin,ATB,"50,617",0.001204,"50,969",-3.95,-6.46,-11.27
1637, Castle,CSTL,"49,342",0.003213,1,-0.2,-1.28,-10.93
1638, Bitether,BTR,"49,275",0.000869,"10,703",-0.2,-1.29,-12.35
1639, FORCE,FOR,"48,816",0.000347,57,-0.2,-1.28,-6.05
1640, PrimeStone,PSC,"48,771",0.002432,47,14.4,12.52,-4.28
1641, Arion,ARION,"48,552",0.004243,307,-0.2,3.28,6.57
1642, GoHelpFund,HELP,"48,530",0.003995,"36,060",-0.2,-1.28,-6.05
1643, TOKYO,TOKC,"48,119",0.000176,0,0.0,0.0,-4.56
1644, Ethereum Cash,ECASH,"47,759",0.003387,3,-0.2,-6.14,-10.63
