rank_cnc,Name,Ticker,market_cap,price,volume24,pct1h,pct24h,pct7d,country,platform,pre_ico_end,pre_ico_start,rating,status,type,End,Start,Duration,pre_Duration,compound,negative,neutral,positive,no_of_posts,Longevity,success_PCA
1434.0, WandX,WAND,122437,0.000123,0,0.0,0.0,30.0,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2017-11-22 12:00:00,2017-10-22 12:00:00,21,0,0.998,0.017,0.7190000000000001,0.264,1.0,621.0,0
657.0, ATLANT,ATL,2398545,0.00245,23785,0.83,0.34,134.4,Russia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2017-11-01 03:00:00,2017-09-07 03:00:00,37,0,0.39992300000000003,0.03092,0.8947299999999999,0.07435,100.0,622.0,0
1377.0, SyncFab,MFG,159841,0.025075999999999998,12886,0.39,-5.74,-24.86,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2018-03-15 00:00:00,2018-01-01 00:00:00,29,0,0.5928180000000001,0.10232000000000001,0.03951,0.8580700000000001,100.0,624.0,0
170.0, Metal,MTL,18503907,0.12353,19834554,-5.85,70.15,60.52,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Closed,ICO,2017-06-10 00:00:00,2017-06-09 00:00:00,23,0,0.085154545,0.076090909,0.055181818,0.868545455,11.0,624.0,0
522.0, BitMart Token,BMX,3851044,0.054196,7801,0.01,0.51,0.61,Cayman Islands,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2018-01-15 03:00:00,2017-12-28 03:00:00,31,0,0.09505,0.01,0.976,0.013999999999999999,2.0,625.0,0
1912.0, Crystal Token,CYL,7454,0.000389,9360,-0.01,-0.91,-4.47,Denmark,Ethereum,2018-02-27 23:59:59,2018-02-26 00:00:00,3.9,Closed,ICO,2018-05-30 23:59:00,2018-03-06 00:00:00,52,1,0.253286207,0.055793103,0.8600689659999999,0.08420689699999999,29.0,625.0,0
1689.0, Knekted,KNT,39095,0.000325,262,-0.2,51.44,48.96,Hong Kong,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Closed,ICO,2018-06-01 00:00:00,2018-04-23 00:00:00,43,0,0.555266667,0.01,0.969666667,0.020333333000000002,3.0,625.0,0
1561.0, Patron,PAT,71247,9.1e-05,0,0.0,0.0,-8.84,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Closed,ICO,2018-04-25 15:00:00,2018-02-28 12:00:00,0,0,0.0,0.0,0.0,0.0,0.0,625.0,0
1093.0, IXT,IXT,478954,0.000904,12,-0.15,2.97,-0.15,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2017-07-13 00:00:00,2017-07-11 00:00:00,6,0,0.0,0.0,0.0,0.0,0.0,625.0,0
1472.0, Advanced Tech...,ARC,104776,0.000348,1348,-0.2,-11.73,-13.68,United States of America,,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,86,0,0.0,0.0,0.0,0.0,0.0,625.0,0
516.0, Agrello,DLT,3929878,0.0047539999999999995,26704,-0.46,0.58,-6.98,Estonia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Trading,ICO,2017-08-17 14:59:59,2017-07-16 16:00:00,11,0,0.34,0.0,0.9890000000000001,0.011000000000000001,1.0,626.0,0
454.0, SwissBorg,CHSB,5132595,0.007106,25712,-1.13,-5.64,-15.21,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2018-01-10 00:00:00,2017-12-07 00:00:00,30,0,0.5352571429999999,0.062571429,0.823321429,0.11425,28.0,626.0,0
969.0, SophiaTX,SPHTX,751371,0.01407,9035,1.69,-13.19,23.54,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.6,Trading,ICO,2017-12-17 14:00:00,2017-12-07 14:00:00,27,0,0.0857,0.013000000000000001,0.013999999999999999,0.973,1.0,626.0,0
715.0, indaHash,IDH,1914888,0.0024739999999999996,30848,46.56,3.08,47.05,Poland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Trading,ICO,2017-12-20 15:00:00,2017-11-29 15:00:00,36,0,0.210953521,0.05843662,0.850380282,0.091183099,71.0,626.0,0
188.0, Gas,GAS,15503435,0.08336,6963461,-0.18,-3.6,-2.96,China,NEO,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,13,0,0.860309,0.03067,0.86241,0.10686,100.0,626.0,0
1588.0, BitNautic Token,BTNT,62728,0.00026000000000000003,0,0.0,92.03,21.05,Switzerland,Ethereum,2018-05-31 00:00:00,2018-05-01 00:00:00,3.9,Closed,ICO,2018-09-15 00:00:00,2018-07-11 00:00:00,27,30,0.309,0.02,0.917,0.0635,2.0,626.0,0
757.0, Insureum,ISR,1620079,0.028658999999999997,8305,-0.08,-2.65,-36.75,South Korea,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Closed,ICO,2018-05-27 00:00:00,2017-09-28 03:00:00,49,0,-0.4491,0.019,0.973888889,0.0068888890000000005,9.0,626.0,0
1243.0, adbank,ADB,273464,0.000148,0,-0.2,-5.44,275.03,Canada,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Trading,ICO,2018-01-21 00:00:00,2017-12-15 00:00:00,27,0,0.0,0.0,0.0,0.0,0.0,626.0,0
238.0, BHEX Token,BHT,27674826,0.001125,8074,-0.2,-2.3,4.55,United States of America,Ethereum,2018-02-10 23:59:59,2018-01-10 00:00:00,3.5,Closed,ICO,2018-03-10 23:59:59,2018-02-10 00:00:00,92,31,0.3567,0.045666667,0.008333333,0.945666667,3.0,627.0,0
1554.0, Leadcoin,LDC,73628,0.0036369999999999996,223,-0.24,-2.17,40.62,,,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Trading,ICO,2018-03-01 02:40:00,2018-03-01 01:00:00,27,0,0.46190126600000003,0.039620253,0.8727088609999999,0.08767088599999999,79.0,628.0,0
1227.0, Crowd Machine,CMCT,290080,0.001715,48634,-0.06,-2.03,-11.12,Cayman Islands,Ethereum,2018-04-20 23:59:00,2018-04-01 12:00:00,5.0,Trading,ICO,2019-05-22 23:59:00,2018-04-28 00:00:00,91,19,0.5737,0.0025,0.9905,0.006999999999999999,2.0,628.0,0
1393.0, DIMCOIN,DIM,145591,0.000136,6717,1.27,0.85,-3.74,South Africa,NEM,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Closed,ICO,2017-08-28 02:59:59,2017-07-16 03:00:00,20,0,0.301354,0.09351,0.06786,0.8387100000000001,100.0,629.0,0
272.0, BnkToTheFuture,BFT,13192342,0.158059,5143422,2.66,25.13,19.05,Australia,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,90,0,0.343957,0.03457,0.01329,0.95214,100.0,632.0,0
972.0, Stox,STX,741915,0.007809999999999998,2354,0.95,-2.72,-18.1,Gibraltar,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2017-08-04 01:00:00,2017-08-02 17:00:00,14,0,0.626581,0.09287999999999999,0.037469999999999996,0.8696799999999999,100.0,633.0,0
435.0, Odyssey,OCN,5480505,0.009909000000000001,1325798,-0.97,-1.89,-6.92,Malta,Stellar,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Closed,ICO,2019-03-24 00:00:00,2019-02-16 12:00:00,13,0,0.9914666670000001,0.11333333300000001,0.042,0.844666667,3.0,633.0,0
1450.0, Sp8de,SPX,115679,0.001046,0,0.0,-0.31,27.81,British Indian Ocean Territory,Ethereum,2018-02-08 00:00:00,2018-01-08 00:00:00,3.9,Closed,ICO,2018-03-11 00:00:00,2018-02-08 00:00:00,41,31,0.61422,0.10008,0.052320000000000005,0.84752,25.0,634.0,0
389.0, TaaS,TAAS,6581173,0.006206000000000001,458152,7.55,10.07,14.17,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2017-04-27 13:00:00,2017-03-27 12:00:00,21,0,0.36381666700000004,0.014833333,0.008,0.977166667,6.0,634.0,0
1529.0, Bitcoin Fast,BTCF,81594,0.00034500000000000004,0,0.0,0.0,-7.91,,,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,19,0,0.975333333,0.047,0.833333333,0.11966666699999999,3.0,635.0,0
802.0, Ubex,UBEX,1372955,0.014780000000000001,0,0.0,0.0,-14.34,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Closed,ICO,2018-09-30 14:00:00,2018-05-21 14:00:00,4,0,0.42809200000000003,0.04417,0.86326,0.09255,100.0,636.0,0
1321.0, HyperSpace,AMP,196087,0.00023199999999999997,1,0.0,31.36,24.53,Israel,Omni,2017-09-28 03:00:00,2017-09-28 03:00:00,3.1,Trading,ICO,2016-10-18 00:00:00,2016-09-18 00:00:00,109,0,0.515597368,0.06852631599999999,0.035578947,0.895868421,38.0,636.0,0
1663.0, ConnectJob,CJT,44136,0.006305,193,-0.19,2.36,28.16,Gibraltar,Ethereum,2018-02-11 12:00:00,2017-12-01 12:00:00,4.1,Closed,ICO,2018-04-30 00:00:00,2018-02-12 00:00:00,57,72,0.686586538,0.088980769,0.034134615,0.876961538,52.0,639.0,0
114.0, Aion,AION,33603971,0.04274,1441148,-0.08,-2.41,4.76,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,31,0,0.057109,0.0655,0.05192000000000002,0.88261,100.0,639.0,0
350.0, Everex,EVX,7898751,0.056379,383968,0.74,-3.02,-9.54,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Trading,ICO,2017-08-30 03:00:00,2017-07-24 03:00:00,31,0,-0.1645,0.013000000000000001,0.016,0.9715,2.0,639.0,0
1354.0, Asgard,ASG,172263,0.002027,79,-0.02,68.52,-43.0,United Arab Emirates,Ethereum,2018-12-30 23:59:00,2018-09-15 00:00:00,4.6,Closed,ICO,2019-06-30 00:00:00,2019-04-01 00:00:00,7,106,-0.18415,0.022000000000000002,0.963,0.015,2.0,640.0,0
680.0, HashBX,HBX,2185999,0.0033159999999999995,116639,3.22,3.11,5.44,Estonia,Ethereum,2018-10-01 00:00:00,2018-04-01 00:00:00,4.4,Closed,ICO,2018-12-10 00:00:00,2018-11-10 00:00:00,1,183,0.5762,0.017571429,0.947857143,0.034571429,7.0,640.0,0
697.0, Own,CHX,2028814,0.013982,1122,-0.18,6.05,-2.62,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.0,Closed,ICO,2017-10-29 12:00:00,2017-08-25 12:00:00,17,0,0.6174850000000001,0.0931,0.03792,0.8690100000000001,100.0,640.0,0
1262.0, Jarvis+,JAR,251541,2.3e-05,15179,2.0,-1.95,-10.72,Singapore,NEO,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Upcoming,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,70,0,0.0,0.0,0.0,0.0,0.0,641.0,0
912.0, UNIVERSAL CASH,UCASH,930645,0.00020299999999999997,1525,0.2,13.29,-22.44,Canada,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,11,0,0.5011,0.076,0.07,0.8540000000000001,1.0,641.0,0
1433.0, Level Up Coin,LUC,122498,0.004186,15377,-0.94,-21.62,-21.96,Malta,Ethereum,2018-02-05 17:00:00,2018-01-25 17:00:00,4.8,Trading,ICO,2018-03-05 17:00:00,2018-02-12 17:00:00,28,11,0.00065,0.0365,0.9079999999999999,0.0555,2.0,643.0,0
1067.0, BitDegree,BDG,518583,0.0026100000000000003,9602,-0.71,-2.58,-0.88,Lithuania,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2017-12-31 00:00:00,2017-12-01 00:00:00,6,0,-0.1531,0.066,0.08800000000000001,0.846,1.0,643.0,0
159.0, Bancor,BNT,21005768,0.213139,18126016,-4.13,4.17,26.39,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Trading,ICO,2017-06-12 22:00:00,2017-06-12 17:00:00,0,0,-0.987775,0.07925,0.8665,0.05375,4.0,650.0,0
480.0, Jibrel Network,JNT,4452659,0.0073209999999999985,1785926,0.42,-2.71,-5.54,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Trading,ICO,2017-12-27 00:00:00,2017-11-27 00:00:00,1,0,0.2263,0.0,0.9940000000000001,0.006,1.0,652.0,0
825.0, COTI,COTI,1272113,0.004121,40303,0.71,0.09,0.11,Gibraltar,DAG,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Closed,ICO,2019-06-14 00:00:00,2019-06-04 00:00:00,0,0,0.002,0.0495,0.868,0.0825,2.0,653.0,0
557.0, Etherparty,FUEL,3387660,0.003754,1837,1.78,-2.62,4.22,Canada,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2017-10-29 03:00:00,2017-10-01 03:00:00,16,0,0.261839583,0.070229167,0.834625,0.0950625,48.0,653.0,0
122.0, Decentraland,MANA,31147795,1.94,432088,0.85,-1.35,-4.86,Argentina,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2017-08-26 18:00:00,2017-08-17 04:00:00,30,0,-0.173166667,0.011333333000000001,0.979666667,0.009000000000000001,3.0,654.0,0
737.0, Color Platform,CLR,1774146,1.24,331466,-0.4,0.48,7.05,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Closed,ICO,2018-10-22 00:00:00,2018-09-19 00:00:00,44,0,0.59944,0.109,0.0366,0.8544,5.0,654.0,0
287.0, IRISnet,IRIS,11491775,0.021294,239258,-0.66,0.42,-2.6,Singapore,Ethereum,2018-06-30 01:00:00,2018-04-27 01:00:00,4.1,Closed,ICO,2018-07-31 01:00:00,2018-07-01 01:00:00,40,64,0.96504,0.1178,0.0162,0.866,5.0,655.0,0
911.0, EBCoin,EBC,942123,0.001374,3611,-0.13,-0.01,-17.04,Singapore,Ethereum,2018-01-07 00:00:00,2017-12-07 12:00:00,4.6,Closed,ICO,2018-02-13 05:00:00,2018-02-01 12:00:00,14,30,0.19952,0.0536,0.8482,0.0982,5.0,657.0,0
416.0, SingularDTV,SNGLS,5847632,0.0009660000000000001,291618,-0.64,-2.5,-10.21,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Trading,ICO,2016-10-03 00:00:00,2016-10-02 00:00:00,27,0,0.0,0.0,0.0,0.0,0.0,657.0,0
848.0, BonusCloud,BXC,1155034,0.003892,1724,-1.24,-1.63,-4.29,Estonia,Ethereum,2019-01-10 00:00:00,2018-12-15 00:00:00,4.4,Closed,ICO,2019-04-08 00:00:00,2019-02-08 00:00:00,7,26,0.885,0.048,0.025,0.927,1.0,659.0,0
896.0, Bloom,BLT,996713,0.006422,3791,3.63,6.05,14.95,Canada,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0,0,0.373833333,0.012333333,0.004,0.983666667,3.0,662.0,0
1245.0, Bigbom,BBO,271282,0.00038500000000000003,26986,-0.06,-1.09,-7.38,Singapore,Ethereum,2018-04-10 10:00:00,2018-03-28 10:00:00,4.4,Trading,ICO,2018-06-10 10:00:00,2018-05-28 10:00:00,37,13,0.532975,0.05225,0.01975,0.92775,4.0,664.0,0
926.0, BridgeCoin,BCO,874796,0.026027999999999996,0,0.0,-1.06,8.65,Laos,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Closed,ICO,2017-12-30 00:00:00,2017-11-29 12:00:00,28,0,0.283373333,0.047833333,0.034166667000000005,0.9180666670000001,30.0,667.0,0
341.0, adToken,ADT,8417681,0.008805,512082,0.62,-1.0,-3.15,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.1,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,61,0,0.478156,0.10751,0.058089999999999996,0.8344299999999999,100.0,667.0,0
545.0, DAOstack,GEN,3553690,0.035518,47483,-0.59,-2.33,-5.93,Israel,Ethereum,2018-05-03 04:00:00,2018-05-01 04:00:00,5.0,Trading,ICO,2018-05-08 17:00:00,2018-05-08 04:00:00,33,2,0.0,0.0,0.0,0.0,0.0,670.0,0
523.0, district0x,DNT,3848613,0.023153,335910,0.02,-2.82,4.89,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Trading,ICO,2017-08-01 19:00:00,2017-07-18 18:00:00,18,0,0.504947,0.08211,0.031089999999999996,0.88684,100.0,670.0,0
781.0, CashBet Coin,CBC,1488334,0.08268500000000001,627,-0.01,-2.22,-6.83,,Ethereum,2018-01-22 00:00:00,2017-12-15 00:00:00,4.4,Closed,ICO,2018-04-30 00:00:00,2018-01-22 00:00:00,52,38,0.131625,0.02225,0.95375,0.024,4.0,670.0,0
97.0, GXChain,GXC,42022798,0.49562399999999995,254111,-0.37,-5.39,-4.26,South Korea,EOS,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Upcoming,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,73,0,0.3723,0.08675,0.04875,0.86425,4.0,672.0,0
348.0, Bitrue Coin,BTR,7926850,0.013119,1257517,-0.32,-7.16,-9.1,Ukraine,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Closed,ICO,2018-02-15 00:00:00,2018-01-15 00:00:00,30,0,0.2263,0.006,0.0,0.9940000000000001,1.0,672.0,0
458.0, ContentBox,BOX,5067946,0.008801,31154,-0.38,-0.26,-6.95,Japan,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Closed,ICO,2018-05-15 06:00:00,2018-03-20 06:00:00,34,0,0.14555,0.0105,0.9775,0.012,2.0,675.0,0
1231.0, Eroscoin,ERO,284328,0.005106,1336,-0.36,-2.32,-22.52,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Closed,ICO,2017-11-15 12:00:00,2017-10-11 12:00:00,21,0,0.0,0.0,0.0,1.0,1.0,675.0,0
2158.0, FundToken,FUNDZ,0,0.000793,37204,0.1,-1.07,-0.28,Israel,Ethereum,2018-02-25 23:59:59,2018-01-20 00:00:00,3.1,Closed,ICO,2018-03-25 23:59:59,2018-02-25 00:00:00,31,36,0.595492,0.11073,0.05314,0.8361700000000001,100.0,675.0,0
1308.0, On.Live,ONL,205328,0.0006259999999999999,3513,-0.4,-0.95,-14.55,United Kingdom,Ethereum,2018-02-22 23:59:59,2018-01-22 00:00:00,4.4,Closed,ICO,2018-04-11 23:59:59,2018-03-11 00:00:00,31,31,0.616991566,0.09940963900000001,0.050915663,0.849710843,83.0,677.0,0
412.0, BlackCoin,BLK,5907635,0.24291100000000002,52234,-0.92,-1.98,-9.71,Cayman Islands,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,0.7,Closed,ICO,2018-05-10 00:00:00,2018-04-10 00:00:00,31,0,0.188725,0.046,0.88,0.07400000000000001,4.0,681.0,0
1017.0, Thrive Token,THRT,616052,0.011009999999999999,1119,-0.52,-7.09,-4.15,Malta,Ethereum,2018-03-05 00:00:00,2018-02-15 12:00:00,4.3,Closed,ICO,2018-04-05 00:00:00,2018-03-05 00:00:00,30,17,0.0,0.0,0.0,0.0,0.0,681.0,0
1069.0, Mallcoin,MLC,513409,0.001371,232,-0.14,0.02,43.92,Russia,Ethereum,2018-03-08 12:00:00,2018-02-22 12:00:00,4.8,Closed,ICO,2018-07-20 12:00:00,2018-03-22 12:00:00,30,14,0.0,0.0,0.0,0.0,0.0,685.0,0
934.0, DecentBet,DBET,849272,0.031455000000000004,808,-0.38,2.64,-25.69,Panama,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.0,Trading,ICO,2017-10-21 12:00:00,2017-09-23 12:00:00,30,0,0.4907666670000001,0.022666667,0.010333333,0.9670000000000001,3.0,686.0,0
743.0, Bismuth,BIS,1723144,0.003714,5462,-3.06,-18.88,-9.91,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Closed,ICO,2018-05-10 00:00:00,2018-01-22 00:00:00,61,0,0.92889,0.0867,0.0369,0.8765,10.0,688.0,0
726.0, Apex,CPX,1849922,0.008159,249069,-4.24,5.94,31.39,United States of America,Ethereum,2018-10-31 00:00:00,2018-07-23 00:00:00,4.6,Closed,ICO,2018-11-30 00:00:00,2018-11-01 00:00:00,30,100,0.49565,0.005,0.8785,0.11625,4.0,688.0,0
1602.0, International...,INCX,58150,0.000196,9802,-0.19,-27.88,-44.48,Singapore,Ethereum,2018-05-21 00:00:00,2018-05-14 01:00:00,4.8,Closed,ICO,2018-07-11 00:00:00,2018-06-11 00:00:00,7,6,0.7107189190000001,0.036189189,0.8651621620000001,0.09851351400000001,37.0,688.0,0
483.0, Travala.com,AVA,4440744,0.02611,7272,18.1,9.8,2.14,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Closed,ICO,2017-09-15 03:00:00,2017-08-25 03:00:00,30,0,0.615841,0.0315,0.8784700000000001,0.08996,100.0,689.0,0
1015.0, FLIP,FLP,626120,0.034634,5,-0.25,31.15,1.6,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.6,Closed,ICO,2018-01-04 19:00:00,2017-12-04 22:00:00,6,0,0.962633333,0.1,0.057333333,0.843,3.0,690.0,0
949.0, Conceal,CCX,791272,0.008579999999999999,1821,-0.1,-10.62,0.28,United Kingdom,Ethereum,2018-04-16 00:00:00,2018-04-09 00:00:00,4.4,Closed,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,30,7,0.52186,0.03694,0.86846,0.09452,100.0,690.0,0
405.0, Kin,KIN,6056084,0.186341,12761158,0.13,0.31,-4.71,Canada,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2017-09-26 03:00:00,2017-09-12 03:00:00,21,0,0.863118,0.02882,0.8565799999999999,0.11456,100.0,691.0,0
512.0, Lympo,LYM,4003976,0.008140999999999999,65358,-0.07,-3.39,-5.59,Estonia,Ethereum,2018-01-30 00:00:00,2018-01-23 12:00:00,4.4,Trading,ICO,2018-02-28 13:00:00,2018-02-17 11:00:00,13,6,0.7803125,0.0319375,0.8685,0.0996875,16.0,691.0,0
497.0, Krios,KRI,4277910,0.0957,7678,-0.7,-2.93,22.14,Australia,Ethereum,2017-11-30 12:00:00,2017-11-17 12:00:00,2.0,Closed,ICO,2018-05-15 12:00:00,2018-01-08 12:00:00,41,13,0.45168333299999996,0.06333333299999999,0.032666667,0.903833333,6.0,692.0,0
131.0, Thunder Token,TT,29811469,0.335965,1147247,0.34,-0.73,-3.62,Russia,Graphene,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Closed,ICO,2018-03-15 00:00:00,2017-12-15 00:00:00,8,0,0.5493,0.08966666699999999,0.04675,0.863666667,24.0,693.0,0
309.0, FirstBlood,1ST,9974009,0.002769,34542,0.33,-2.01,-2.88,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Trading,ICO,2016-09-26 00:00:00,2016-09-25 00:00:00,25,0,0.36963333299999995,0.019777778,0.931333333,0.048777778,9.0,694.0,0
721.0, ParkinGo,GOT,1900875,0.004753,428,-0.19,-1.38,-26.48,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Closed,ICO,2018-06-25 00:00:00,2018-06-11 00:00:00,21,0,0.12925,0.01,0.977,0.0125,2.0,696.0,0
1703.0, Peerguess,GUESS,35631,0.010281,565,-0.19,4.21,-2.91,Turkey,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,30,0,0.9999,0.027999999999999997,0.789,0.183,1.0,696.0,0
1060.0, Vision Indust...,VIT,521951,0.003732,13,-0.25,-0.85,62.0,Russia,Waves,2017-09-28 03:00:00,2017-09-28 03:00:00,3.1,Closed,ICO,2017-10-31 18:00:00,2017-10-24 18:00:00,30,0,0.990675,0.03225,0.823,0.144833333,12.0,696.0,0
1294.0, FortKnoxster,FKX,214892,0.000918,46469,1.12,-3.69,-13.45,Gibraltar,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Closed,ICO,2018-03-18 00:00:00,2018-02-19 00:00:00,20,0,0.36085,0.02525,0.01375,0.961,4.0,696.0,0
970.0, FintruX Network,FTX,750202,0.0022670000000000004,25430,0.2,-1.29,-22.84,Singapore,Ethereum,2017-12-21 19:00:00,2017-12-07 19:00:00,4.6,Trading,ICO,2018-02-21 19:00:00,2018-02-07 19:00:00,10,14,0.0696,0.024333333,0.9359999999999999,0.039333333,3.0,699.0,0
763.0, 1SG,1SG,1589685,0.022091,551,-0.16,-0.73,-0.77,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,14,0,0.7207399999999999,0.03321,0.87024,0.09652999999999999,100.0,701.0,0
302.0, TenX,PAY,10295515,0.004336,10936,0.0,-0.2,-0.54,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2017-06-27 14:00:00,2017-06-27 13:00:00,25,0,0.306875,0.050125,0.866625,0.0835,8.0,701.0,0
1477.0, BlueCoin,BLU,103448,0.001299,5430,-0.2,-1.54,-45.82,United States of America,Ethereum,2018-05-15 00:00:00,2018-03-15 00:00:00,4.8,Closed,ICO,2018-10-15 00:00:00,2018-05-15 00:00:00,62,61,0.260686667,0.0436,0.034133332999999995,0.9224,15.0,701.0,0
1547.0, Signals Network,SGN,76398,0.000429,519,-0.18,-7.48,155.29,Czech Republic,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2018-04-30 14:00:00,2018-03-12 14:00:00,62,0,-0.5719,0.023,0.97,0.006999999999999999,1.0,701.0,0
647.0, Wings,WINGS,2469609,0.099878,204329,0.68,0.45,0.29,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.8,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,30,0,0.094142857,0.019428571000000002,0.030428571,0.95,7.0,701.0,0
1905.0, Desire,DSR,7907,0.00027,0,0.0,-0.44,6.43,Kyrgyzstan,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,30,0,0.615841,0.0315,0.8784700000000001,0.08996,100.0,701.0,0
487.0, Sense,SENSE,4413198,0.387522,4956,-0.32,4.26,5.89,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Trading,ICO,2017-11-30 22:00:00,2017-11-07 13:00:00,28,0,0.501901,0.08831,0.041089999999999995,0.8705799999999999,100.0,703.0,0
